#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story103.txt	7    	അവസരം                               	N_NN           	B-NP    			അവസരം,N                        	-     
story103.txt	8    	ലഭിച്ചു                               	V_VM_VF        	B-VGF   			ലഭിക്ക്,V                        	-     
story103.txt	9    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story103.txt	0    	ആധുനിക                               	JJ             	B-NP    			ആധുനികം,N                        	-     
story103.txt	1    	രീതിയിലുള്ള                        	N_NN           	I-NP    			രീതി,N                          	-     
story103.txt	2    	സംയോജന                               	N_NN           	I-NP    			സംയോജനം,N                        	-     
story103.txt	3    	സൗകര്യത്തിന്                       	N_NN           	I-NP    			സകര്യം,N                        	-     
story103.txt	4    	തുടക്കം                               	N_NN           	B-NP    			തുടക്കം,N                        	-     
story103.txt	5    	കുറിച്ചു                               	V_VM_VF        	B-VGF   			കുറിക്ക്,V                        	-     
story103.txt	6    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story103.txt	0    	കേന്ദ്രസർക്കാരിന്റെ                   	N_NN           	B-NP    			കേന്ദ്രസർക്കാർ,N                   	-     
story103.txt	1    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	(2
story103.txt	2    	പദ്ധതികൾ                        	N_NN           	I-NP    			പദ്ധതി,N                        	2)
story103.txt	3    	തലസ്ഥാനത്തിന്റെ                     	N_NN           	I-NP    			തലസ്ഥാനം,N                       	(8)
story103.txt	4    	മുഖച്ഛായ                              	JJ             	B-NP    			മുഖച്ഛായ,N                       	-     
story103.txt	5    	മാറ്റി                                	V_VM_VF        	B-VGF   			മാറ്റ്,V                         	-     
story103.txt	6    	അതിനെ                                	PR_PRP         	B-NP    			അത്,PN                         	(8)
story103.txt	7    	കൂടുതൽ                               	JJ             	B-NP    			കൂടുതൽ,ADJ                      	-     
story103.txt	8    	ആധുനികമാക്കുകയാണ്                    	V_VM_VF        	B-VGF   			ആധുനികമാക്കുകയാണ്,V                  	-     
story103.txt	9    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     
story103.txt	10   	എല്ലാവർക്കും                       	N_NN           	B-NP    			എല്ലാവർ,N                       	-     
story103.txt	11   	എന്റെ                                	N_NN           	B-NP    			എൻ,N                          	(1)
story103.txt	12   	ആശംസകൾ                              	N_NN           	I-NP    			ആശംസ,N                         	-     
story103.txt	13   	!                   	RD_SYM         	I-NP    			!,punc                        	-     
story103.txt	14   	നന്ദി                                	N_NNP          	B-NP    			നന്ദി,N                         	-     
story103.txt	15   	.                   	RD_SYM         	I-NP    			&dot;,punc                    	-     

#end document
#begin document (story104.txt); part 000
story104.txt	tok_No	Token			POS			Coreference
story104.txt	0    	പ്രഗതി                               	N_NN           	B-NP    			പ്രഗതി,N                        	(6|(3
story104.txt	1    	മൈതാൻ                                	N_NNP          	B-NP    			മൈതാൻ,N                         	3|6)
story104.txt	2    	സംയോജിത                               	N_NN           	I-NP    			സംയോജിത,N                        	3
story104.txt	3    	ഗതാഗത                               	N_NN           	I-NP    			ഗതാഗതം,N                        	3
story104.txt	4    	ഇടനാഴി                               	N_NN           	I-NP    			ഇടനാഴി,N                        	3
story104.txt	5    	പദ്ധതി                               	N_NN           	I-NP    			പദ്ധതി,N                        	3)
story104.txt	6    	പ്രധാനമന്ത്രി                      	N_NN           	B-NP    			പ്രധാനമന്ത്രി,N                    	-     
story104.txt	7    	രാജ്യത്തിന്                        	N_NN           	I-NP    			രാജ്യം,N                         	-     
story104.txt	8    	സമർപ്പിച്ചു                       	V_VM_VF        	B-VGF   			സമർപ്പിക്ക്,V                     	-     

story104.txt	0    	പ്രഗതി                               	N_NN           	B-NP    			പ്രഗതി,N                        	(3
story104.txt	1    	മൈതാന                                	N_NN           	I-NP    			മൈതാനം,N                         	3
story104.txt	2    	പുനർവികസന                       	N_NN           	I-NP    			പുനർവികസന,N                     	3
