#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story102.txt	35   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story102.txt	0    	పట్టణీకరణను                      	NN        	B-NP    			పట్టణీకరణను,unk                  	(8)
story102.txt	1    	ఒక                            	JJ        	B-RBP   			ఒక,adj                        	-     
story102.txt	2    	సవాలుగా                          	RB        	I-RBP   			సవాలు,n                         	-     
story102.txt	3    	కాకుండా                           	VM        	B-VGNF  			అవ్వు,v                         	-     
story102.txt	4    	ఒక                            	JJ        	B-RBP   			ఒక,adj                        	-     
story102.txt	5    	అవకాశంగా                         	RB        	I-RBP   			అవకాశం,n                        	-     
story102.txt	6    	తీసుకుంటే                          	VM        	B-VGF   			తీసుకో,v                         	-     
story102.txt	7    	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story102.txt	8    	అది                            	PRP       	B-NP    			అది,pn                         	(8)
story102.txt	9    	దేశ                            	NN        	B-NP    			దేశం,n                          	-     
